ItemId,CostPrice,RegularPrice,ItemStatus
ASN-1504-140,2850,3571.0,False
ASN-1504-141,2280,2857.0,False
ASN-1504-142,1890,2368.0,False
ASN-1504-143,1540,1930.0,False
ASN-1504-202,1255,1573.0,False
ASN-1504-203,1690,2118.0,False
ASN-1504-204,2150,2694.0,True
ASN-1504-205,2380,2982.0,False
ASN-1504-206,2260,2832.0,True
ASN-1504-207,2150,2694.0,False
ASN-1504-866,1255,1573.0,False
ASN-1605-195,2999,3758.0,False
ASN-1704-302,2550,3195.0,True
ASN-1704-322,2210,2769.0,False
ASN-3402-051,2950,3697.0,False
ASN-3402-063,4290,5376.0,False
ASN-3402-144,3199,4009.0,False
ASN-3402-370,3299,4134.0,False
ASN-3402-371,3370,4223.0,False
ASN-3405-156,4750,5952.0,False
ASN-3405-278,4800,6015.0,False
ASN-3405-279,4555,5708.0,False
ASN-3405-282,3750,4699.0,True
ASN-3504-106,2399,3006.0,False
ASN-3504-107,2790,3496.0,False
ASN-3504-219,2130,2669.0,False
ASN-3605-1305,3190,3997.0,False
ASN-415-2005,1199,1502.0,True
ASN-506-057,2870,3596.0,False
ASN-506-059,2730,3421.0,False
ASN-507-001,4590,5752.0,False
ASN-507-043,4250,5326.0,False
ASN-507-057,4150,5200.0,False
ASN-507-060,4980,6240.0,False
ASN-507-061,4980,6240.0,False
ASN-507-065-2,4950,6203.0,False
ASN-507-066,5150,6453.0,False
ASN-507-077,5470,6854.0,False
ASN-507-083,6160,7719.0,False
ASN-507-085,4490,5626.0,False
ASN-507-086,4490,5626.0,False
ASN-507-105,3090,3872.0,False
ASN-507-122,2980,3734.0,True
ASN-507-131,4670,5852.0,False
ASN-507-139,4150,5200.0,False
ASN-507-150,3370,4223.0,False
ASN-507-154,4290,5376.0,False
ASN-515-450,765,959.0,True
ASN-5304-003,3650,4574.0,False
ASN-5304-072,3980,4987.0,False
ASN-5304-308,3190,3997.0,True
ASN-5304-310,4170,5225.0,False
ASN-6500-135,3270,4098.0,False
ASN-707-078,4550,5701.0,False
ASN-707-131,4690,5877.0,False
ASN-E1404-077,1099,1377.0,True
ASN-E1504030,899,1127.0,True
ASN-E1504170,899,1127.0,True
DLN-3420-14869,2199,2756.0,True
DLN-3420-6001,1799,2254.0,False
DLN-3420-7001,2199,2756.0,False
DLN-3510-3015,1299,1628.0,False
DLN-3511-5034,1890,2368.0,False
DLN-3520-14446,2199,2756.0,True
DLN-3520-14448,1740,2180.0,True
DLN-3520-14686,1469,1841.0,True
DLN-3520-3009,1269,1590.0,False
DLN-3530-14382,2900,3634.0,False
HPN-15-2007,1099,1377.0,False
HPN-240-136,1750,2193.0,False
HPN-240-51280,1480,1855.0,True
HPN-250-31202,1159,1452.0,True
HPN-250-51200,1599,2004.0,True
HPN-250-51216,1699,2129.0,True
HPN-250-711165,1790,2243.0,False
HPN-V16-374500,3999,5011.0,True
HPN-V16-374601,4290,5376.0,True
ASN-515-493,765,959.0,True
ACN-EX-W3Y,149,213.0,True
ACN-NT-W3Y,259,371.0,True
ASN-UX-W3Y,380,544.0,False
ASN-W3Y-GAM,435,623.0,True
ASN-W3Y-LAP,249,357.0,True
ASN-W3Y-PRO,249,357.0,True
ASN-W3Y-VIVO,319,457.0,True
HPN-W3Y-200,235,337.0,True
LNN-YY-W3Y,285,408.0,True
TIK133,26,40.0,True
TIK140,26,40.0,True
TIK140-2500,32,50.0,False
TIK156,26,40.0,True
TIK156BK,34,53.0,False
TIK173,38,59.0,True
TIK210,49,76.0,False
TIK210G,49,76.0,False
TIK-AS-4700,105,163.0,True
TIK-AS-EOS2B,82,127.0,True
TIK-AS-EOS2G,82,127.0,True
TIK-AS-NER,47,73.0,True
TIK-DL-15,63,98.0,True
TIK-GAV-DL2,73,113.0,True
TIK-GAV-DL4,113,175.0,True
TIK-GAV-LN,58,90.0,True
40AY0090IS,820,1272.0,True
NT-WF13,44,68.0,True
NT-WF14,54,84.0,True
NT-WF15,110,171.0,True
ST-U-2470,374,580.0,False
ST-U-900,319,495.0,False
SU-C06,139,216.0,True
SU-C12,170,264.0,False
SU-C13,210,326.0,True
SU-C15,235,365.0,False
SU-C20,325,504.0,False
UDS-2H,349,541.0,True
UDS-U3,315,489.0,False
WP-HB401,99,154.0,False
WP-HB422,53,82.0,True
WP-HB439,195,303.0,True
WP-HB489,232,360.0,False
WP-HB703,269,417.0,True
SLM-2730,419,570.0,False
SLM-2740,519,706.0,False
SLM-32165,685,932.0,False
SLM-F270M,353,480.0,False
SLM-F272P,379,516.0,True
SLM-J2385,373,507.0,False
SLM-J2396,399,543.0,False
SAML24310,385,524.0,True
SAML24320,711,967.0,True
SAML27310,490,667.0,True
SAML27320,899,1223.0,True
SAML27360,609,829.0,True
SAML27391R,649,883.0,False
SAML27552EM,1040,1415.0,True
SAML32320,1130,1537.0,False
SAML32503,810,1102.0,False
SAML32506,975,1326.0,False
SAML32552,1299,1767.0,True
SAML34550,1620,2204.0,True
DLM-AW25230,1320,1796.0,False
DLM-AW2723DF,2250,3061.0,False
DLM-E2424HS,499,679.0,False
DLM-G2422HS,675,918.0,False
DLM-G2524H,870,1184.0,False
DLM-G2722HS,690,939.0,False
DLM-G2724D,999,1359.0,False
DLM-P2422H,554,754.0,False
DLM-P2423,619,842.0,False
DLM-P2722H,650,884.0,False
DLM-P2722HE,799,1087.0,False
DLM-S2421H,469,638.0,False
DLM-S2421HN,419,570.0,False
DLM-S2421HS,499,679.0,False
DLM-S2422HG,619,842.0,False
DLM-S2522HG,770,1048.0,False
DLM-S27210,775,1054.0,False
DLM-S2721H,590,803.0,False
DLM-S2721HN,540,735.0,False
DLM-S3222DGM,1199,1631.0,False
DLM-S3422DWG,1480,2014.0,False
DLM-SE2422H,332,452.0,True
DLM-SE2722H,399,543.0,True
DLM-SE3223Q,999,1359.0,False
DLM-U2722D,1099,1495.0,False
GBM-2402,650,884.0,True
GBM-2724,955,1299.0,True
GBM-2726,760,1034.0,False
GBM-2729,770,1048.0,False
GBM-2744,1135,1544.0,True
GBM-2747,1540,2095.0,True
GBM-2790,1999,2720.0,False
GBM-2800,1790,2435.0,True
GBM-3202,1199,1631.0,False
GBM-3228,2499,3400.0,True
GBM-3240,1199,1631.0,False
GBM-3403,1390,1891.0,True
GBM-3408,2490,3388.0,True
GBM-3420,1730,2354.0,True
MAGC24VS,350,476.0,False
MAG-G24IPS,299,407.0,False
MAG-G27PS,389,529.0,False
MAGV27IPS,389,529.0,False
LNM-2440,329,448.0,True
LNM-2740,440,599.0,True
MAGTV42SFHD,740,1007.0,False
MAGTV-4KQ43,985,1340.0,False
MAGTV-4KQ50,1030,1401.0,False
MAGTV-4KQ85,3799,5168.0,True
MAGTV-55D23,1415,1925.0,True
MAGTV-75D23,2660,3619.0,True
65009,39,82.0,True
65024,52,109.0,True
65026,49,103.0,True
65033,85,178.0,True
65038,80,168.0,True
65058,100,210.0,True
65059,165,346.0,False
65075,104,218.0,True
65077,165,346.0,False
65085,55,85.0,True
65150,178,374.0,True
KY200-BT,48,74.0,True
LOG-205,36,56.0,False
LOG-230,235,365.0,True
LOG-380W,127,197.0,False
US-118,25,39.0,True
LOG-213,185,287.0,False
US-173,42,65.0,True
US-2400,32,50.0,True
US-715,44,68.0,False
LOG-102,25,39.0,True
US-275,13,20.0,True
US-276,13,20.0,True
LN-530-84,38,59.0,False
LN-530-89,38,59.0,False
LOG-152,126,195.0,False
LOG-170,37,57.0,False
LOG-170MG,37,57.0,False
LOG-171,38,59.0,True
LOG-171W,39,61.0,False
LOG-720,137,213.0,False
US-240,27,42.0,False
US-7009B,29,45.0,True
US-7009WG,29,45.0,True
US-8008,29,45.0,True
US-8200S,39,61.0,True
CLM-KM3010,125,194.0,False
CLM-KM3110,162,251.0,False
LOG-122,59,92.0,True
US-200KM,33,51.0,True
ASKM-CW100,69,107.0,True
ASKM-CW100A,69,107.0,False
DLKM-3322W,89,138.0,True
LOG-330,86,133.0,False
LOG-407,92,143.0,True
LOG-540MK,174,270.0,True
US-8101,57,88.0,True
CLM-MP511L,49,76.0,True
CLM-MP511XL,65,101.0,False
US-100,19,29.0,True
US-260,39,61.0,True
US-600H,49,76.0,True
LOG-200,116,180.0,False
LOG-207,164,254.0,False
LOG-207W,176,273.0,False
LOG-333,196,304.0,False
LOG-517,53,82.0,False
18042BK,110,171.0,True
18048,125,194.0,True
18049BK,83,129.0,True
18049W,83,129.0,True
18065,137,213.0,True
18360,379,588.0,False
US-129,32,50.0,False
US-161,29,45.0,True
US-280,32,50.0,False
US-385BT,54,84.0,True
E-MIC-50,39,61.0,False
CLM-CH331,122,189.0,False
LOG-340,86,133.0,True
LOG-390,113,175.0,True
LOG-703,41,64.0,True
US-04S,29,45.0,True
US-200,19,29.0,True
US-220,43,67.0,True
US-560,39,61.0,True
US-600V,49,76.0,True
US-610,45,70.0,True
US-710,89,138.0,False
NT-WF11,19,48.0,True
USB34A,73,182.0,False
USB34AS,48,120.0,True
USB34P,37,92.0,True
USB4A,28,70.0,True
USB4P,18,45.0,True
USB7A,39,98.0,False
WP-HB436,65,162.0,True
WP-HB437,54,135.0,True
29004,11,17.0,True
29350,78,121.0,False
29355,98,152.0,False
29360,107,166.0,False
29081,9,32.0,True
29081K,12,42.0,True
29081W,26,91.0,False
29082K,16,56.0,True
29082W,37,130.0,True
29083,22,77.0,True
29083F,182,637.0,True
29083K,36,126.0,False
29085,13,46.0,True
29085F,163,570.0,False
29085K,21,74.0,True
29101,14,49.0,True
29109,39,136.0,False
29109F,230,805.0,True
29110,14,49.0,True
29113F,269,942.0,True
29115F,317,1110.0,True
29115K,9,32.0,True
29115W,21,74.0,True
29212,25,39.0,False
29224,17,60.0,True
29230,32,112.0,False
E-USB3-HDMI,86,301.0,True
29102,9,22.0,False
29103,22,55.0,True
29105,17,42.0,False
29107,39,98.0,True
29216,14,22.0,True
29221,41,64.0,True
29120,20,70.0,True
29123,22,77.0,False
29125,35,122.0,True
29202,18,28.0,True
29204,25,39.0,False
29206,21,33.0,True
29207,18,63.0,True
29208,43,150.0,True
29210,16,25.0,True
29222,18,63.0,True
29245,48,168.0,True
29249,97,340.0,False
29035,9,14.0,True
29150,48,74.0,True
29555,83,129.0,False
29008,8,12.0,False
29026,28,43.0,True
29071,17,42.0,False
29072,17,42.0,False
29073,9,22.0,True
29087,14,35.0,True
29104,14,35.0,False
29108,15,38.0,False
29214,18,28.0,True
29020,8,16.0,True
29021,11,22.0,False
29022,8,16.0,True
29023,10,20.0,True
29024,29,58.0,True
29325,103,215.0,False
294110,22,46.0,True
29418,19,40.0,True
294310,31,65.0,True
29438,29,61.0,True
29460,22,46.0,True
100126110,17,42.0,False
29030,6,15.0,False
29061,17,42.0,False
29132,8,20.0,True
29133,9,22.0,True
29135,10,25.0,True
29137,11,28.0,True
29142,5,12.0,True
29145,69,172.0,True
29146,22,55.0,True
29147,27,68.0,False
29148,35,88.0,False
29153,76,190.0,True
29160,12,30.0,True
29163,19,48.0,False
29240,36,56.0,False
29244,35,54.0,False
29246,14,35.0,True
29248,14,35.0,True
29254,62,155.0,True
29256,33,82.0,True
29261,18,45.0,True
29263,19,48.0,True
95CBL10,49,122.0,False
USBBT4,23,36.0,True
USBBT5,37,57.0,False
USBCR,19,48.0,True
18502,138,214.0,True
E-CAM-1080,73,113.0,True
LNC-802,115,178.0,True
LOG-105,134,208.0,True
LOG-612,159,247.0,False
LOG-919,217,337.0,False
US-1000,59,92.0,True
US-1002,111,172.0,True
US-5400,105,163.0,True
US-6000,89,138.0,True
12862,93,144.0,True
95GC-MPLR10,242,375.0,True
USB3X4-PCIE,53,82.0,True
CLM-NERGO3,159,247.0,False
CLM-NPX150,169,262.0,False
CLM-NU220,110,171.0,True
926903,351,545.0,False
926988,350,543.0,False
926993,356,552.0,False
29305,27,56.0,True
29310,45,94.0,True
29414,16,33.0,True
29416,18,38.0,False
29434,24,50.0,True
29436,27,56.0,False
41275,25,39.0,True
KVM-USB-4,151,,False
CLM-S101,19,29.0,True
41265,16,25.0,True
926154,115,178.0,False
CD-MF4,175,261.0,True
DK-20-932,181,270.0,False
916023,269,401.0,False
916028,328,489.0,False
916036,214,319.0,False
916044,131,195.0,False
916048,162,242.0,False
916049,234,349.0,False
CD-AX1500,144,215.0,True
CD-LT400,185,276.0,True
CD-LT500,224,334.0,True
CD-LT500-OD,441,658.0,False
CD-M1300-3,361,539.0,True
CD-M1800-3,585,873.0,True
CD-P5,1420,2118.0,True
CD-WR1300E,106,158.0,True
CD-WR3000,177,264.0,True
CD-X6,177,264.0,True
DK-20-1530,182,271.0,False
DK-20-224,125,186.0,False
DK-20-825,145,216.0,False
DK-20-842,134,200.0,False
DK-20-921,332,495.0,True
DK-40-0101,77,115.0,True
DK-40-5402,328,489.0,True
TND-N301,55,82.0,False
916150,499,744.0,False
916102,30,45.0,False
926104,35,52.0,False
926609,286,427.0,False
DK-10-1008A,28,42.0,True
916101,93,139.0,False
916103,58,87.0,True
916107,310,462.0,False
916108,419,625.0,False
916111,815,1216.0,True
916119,384,573.0,False
926101,95,142.0,True
CD-GS105D,36,54.0,True
CD-GS108D,58,87.0,True
CIS-105,133,198.0,True
CIS-108,169,252.0,True
CIS-116-2,488,728.0,True
CIS-124-2,715,1067.0,True
DK-11-1005A,55,82.0,False
DK-11-1008A,73,109.0,False
DK-11-1016D,212,316.0,False
DK-11-1024C,283,422.0,False
DK-11-1024D,264,394.0,True
UCY-GS1016,229,342.0,False
926611,280,418.0,False
926613,292,436.0,False
926614,155,231.0,False
926617,1180,1760.0,False
926626,1080,1611.0,False
926627,1499,2236.0,False
CIS-110P08,430,641.0,True
CIS-110P16,709,1058.0,True
CIS-220P24,1529,2281.0,False
DK-13-88,380,567.0,False
NG-GS728TPP,1800,2685.0,False
TND-1105-463,135,201.0,False
CIS-22016,640,955.0,False
CIS-22024,738,1101.0,True
CIS-22048,1475,2200.0,False
CIS-25024,915,1365.0,False
DK-12-110024,499,744.0,False
DK-12-121052,1110,1656.0,False
916117,76,113.0,False
916094,101,151.0,False
926093,114,170.0,True
926094,74,110.0,False
CD-M1200-2,195,291.0,True
CD-M1200-3,285,425.0,True
CD-RE1200,96,143.0,True
CD-RE3000,175,261.0,True
CIS-150AX,435,649.0,False
DK-25-1360,92,137.0,True
DK-25-1610,118,176.0,False
29235,49,76.0,True
29690,93,139.0,True
4GLTE-USB,95,142.0,False
916031,35,52.0,False
916032,37,55.0,False
916039,31,46.0,True
916046,65,97.0,False
916051,93,139.0,False
916052,97,145.0,False
916054,54,81.0,False
916058,69,103.0,True
916060,188,292.0,False
916062,58,87.0,False
916064,39,58.0,True
916067,67,100.0,True
916068,97,145.0,False
916069,217,324.0,True
926037,29,43.0,False
926039,92,137.0,True
926046,62,92.0,False
926061,34,51.0,False
926065,39,58.0,False
926068,367,547.0,False
CD-PE25,67,100.0,True
CD-WE3000S,145,216.0,True
DK-30-172,65,97.0,True
DK-30-1850,195,291.0,False
DK-30-2312,50,75.0,True
DK-30-2315,100,149.0,True
DK-30-562,95,142.0,False
DK-30-582B,95,142.0,False
NT-WF12,49,73.0,True
PRV-4GPRO,125,186.0,True
ST-N-641,75,112.0,True
SU-USB3-LAN,40,60.0,True
SU-USBC-LAN,40,60.0,False
TND-U18,121,181.0,True
TND-U18A,159,237.0,True
N1057,2,7.0,True
N1058,3,10.0,True
N1060,4,14.0,False
N1062,4,14.0,False
N1064,4,14.0,True
N1065,5,18.0,True
N1072,3,10.0,True
N1075,9,32.0,False
N1077,18,63.0,False
N3151,55,192.0,False
N3361,155,542.0,True
N1066,4,14.0,True
N1067,8,28.0,False
N1068,7,24.0,True
N1069,7,24.0,False
N1073,4,14.0,True
N1076,13,46.0,False
N1078,21,74.0,False
N1083,7,24.0,False
N2361,255,892.0,False
N1052,219,766.0,False
N1165,6,21.0,True
N1171,8,28.0,True
N1172,9,32.0,True
N1173,9,32.0,False
N1175,15,52.0,True
N1177,22,77.0,True
N2073,639,2236.0,False
N1006,255,609.0,False
N1014,56,134.0,False
N1020,42,65.0,True
N1025,97,232.0,False
N1033,160,382.0,False
N2020,33,79.0,False
N2022,19,45.0,True
N2024,44,105.0,False
N3246,138,329.0,True
N1080,4,14.0,False
N1082,4,14.0,False
N1090,8,28.0,True
N1094,27,94.0,True
N1084,8,28.0,True
N1092,10,35.0,True
N1095,2,7.0,True
N1092A,13,46.0,True
N2095,7,24.0,True
N1040,33,79.0,True
N1041,41,56.0,True
N10990,33,79.0,False
UPSBT1270,50,78.0,True
