ItemId,CostPrice,RegularPrice,ItemStatus,PriceList
211-8900503,90,180.0,True,פרטי
211-8900504,90,180.0,True,פרטי
211-8900547,200,400.0,False,פרטי
AN11-20AX,40,80.0,True,פרטי
AN11-20P,70,140.0,False,פרטי
AN11-270NX,40,80.0,False,פרטי
AN11-2902NX,60,120.0,True,פרטי
AN11-2902NXW,60,120.0,True,פרטי
AN11-300NX,60,120.0,False,פרטי
AN11-31DP,50,100.0,False,פרטי
AN11-360NX,50,100.0,False,פרטי
AN11-400NX,60,120.0,True,פרטי
AN11-410NX,60,120.0,True,פרטי
AN11-51AX,45,90.0,True,פרטי
AN11-600NX,70,140.0,False,פרטי
AN11-61AX,55,110.0,True,פרטי
AN11-700NX,70,140.0,True,פרטי
AN11-81AX,70,140.0,True,פרטי
AN11-90AX,70,140.0,True,פרטי
AN11-DF67800,70,140.0,False,פרטי
AN3-F120BU,17,26.0,True,פרטי
AN3-F120BUW,17,26.0,False,פרטי
AN3-F121BU,17,30.0,True,פרטי
AN3-F140BU,19,34.0,False,פרטי
AN3-FS1211,43,77.0,False,פרטי
AN3-FS1233,119,213.0,False,פרטי
AN3-FST3120,29,52.0,True,פרטי
AN3-FST3140,43,77.0,False,פרטי
AN3-FU1211,65,116.0,False,פרטי
AN3-FU1213,169,303.0,True,פרטי
AN3-FU1215,269,482.0,True,פרטי
AN3-P1210,29,52.0,False,פרטי
AN3-P1230,59,106.0,True,פרטי
AN3-P12300,109,195.0,False,פרטי
AN3-P12500,169,303.0,False,פרטי
215-F140BU,30,47.0,False,פרטי
215-SP120108,57,102.0,False,פרטי
40905,7,11.0,False,פרטי
40907,11,17.0,True,פרטי
CLM-F120BUW,15,27.0,False,פרטי
CLM-MF12183,139,216.0,False,פרטי
CLM-MF12222,27,48.0,False,פרטי
CLM-MF12223,33,51.0,False,פרטי
CLM-MF1402,35,63.0,False,פרטי
215-F121BU,15,27.0,False,פרטי
221-8920335,79,198.0,True,פרטי
29046,6,15.0,False,פרטי
29050,4,10.0,True,פרטי
29052,4,6.0,True,פרטי
29053,7,18.0,False,פרטי
29058,2,5.0,True,פרטי
29076,7,18.0,False,פרטי
29078,3,8.0,True,פרטי
29090,1,2.0,True,פרטי
29999,17,42.0,True,פרטי
40900,8,20.0,True,פרטי
AN8-30101B,99,154.0,True,פרטי
AN8-30204GW,99,154.0,False,פרטי
AN8-30205PB,49,76.0,True,פרטי
AN8-30205PW,49,76.0,True,פרטי
AN8-HCG22,29,45.0,True,פרטי
AN8-SP11,29,45.0,True,פרטי
AN9-77707,129,200.0,True,פרטי
AN9-77714,149,231.0,True,פרטי
AN9-77720,119,185.0,True,פרטי
AN9-77721,135,209.0,True,פרטי
AN9-77724,30,47.0,True,פרטי
AN9-77725,40,62.0,True,פרטי
AN9-77736,33,51.0,True,פרטי
AN9-77737,23,36.0,True,פרטי
AN9-77739,29,45.0,True,פרטי
AN9-77799,159,247.0,True,פרטי
AN9-77803,25,39.0,True,פרטי
CLM-ARGB-R2,91,141.0,True,פרטי
CLM-B000,85,132.0,True,פרטי
CLM-B1602,39,61.0,True,פרטי
TM-SPK,5,12.0,False,פרטי
AN22-ATV550,149,204.0,True,פרטי
AN2-AB650,185,254.0,True,פרטי
AN2-AB750,199,273.0,True,פרטי
AN2-AV7500,185,254.0,True,פרטי
AN2-CSK5500,165,226.0,False,פרטי
AN2-CSK6500,195,268.0,True,פרטי
AN2-CSK7500,225,309.0,True,פרטי
AN2-NE100030,495,679.0,False,פרטי
AN2-NE130030,575,789.0,False,פרטי
AN2-NE750GM,319,438.0,True,פרטי
AN2-NE85010,375,515.0,True,פרטי
AN2-NE85030,459,630.0,False,פרטי
AN2-NE850GM,375,515.0,True,פרטי
AN2-SP1000,699,959.0,False,פרטי
AN2-SP1300,890,1221.0,True,פרטי
AN2-ST1000,870,1194.0,True,פרטי
AN2-VP550P,149,204.0,False,פרטי
AN2-VP650P,175,240.0,False,פרטי
94P10101,540,741.0,False,פרטי
94P10105,595,817.0,False,פרטי
94P1200,899,1234.0,False,פרטי
94P6505,229,314.0,True,פרטי
94P7500,359,493.0,True,פרטי
94P7510,299,410.0,False,פרטי
94P8500,469,644.0,True,פרטי
94P85005,430,590.0,True,פרטי
94P85009,399,548.0,False,פרטי
94P8510,339,465.0,False,פרטי
CLM-P105130,555,762.0,True,פרטי
CLM-P1250,580,796.0,True,פרטי
CLM-P125130,630,865.0,True,פרטי
CLM-P1313,870,1194.0,True,פרטי
CLM-P2000,1430,1963.0,False,פרטי
CLM-P6002,169,232.0,True,פרטי
CLM-P6015,189,259.0,False,פרטי
CLM-P7002,199,273.0,True,פרטי
CLM-P7015,229,314.0,False,פרטי
CLM-P7522,249,342.0,False,פרטי
CLM-P7530,269,369.0,False,פרטי
CLM-P8000,349,479.0,False,פרטי
CLM-P8502,399,548.0,False,פרטי
220-AX1600I,1790,2457.0,True,פרטי
220-CX650278,223,306.0,True,פרטי
220-CX750279,265,364.0,True,פרטי
220-HX1000259,899,1234.0,True,פרטי
220-HX1001,719,987.0,False,פרטי
220-HX1200,899,1234.0,False,פרטי
220-HX15001,999,1371.0,False,פרטי
220-HX1500261,1130,1551.0,True,פרטי
220-RM1000E,585,803.0,False,פרטי
220-RM1000XFM,690,947.0,False,פרטי
220-RM1000XS,795,1091.0,True,פרטי
220-RM100264,590,810.0,True,פרטי
220-RM120054,940,1290.0,True,פרטי
220-RM650280,295,405.0,True,פרטי
220-RM7501,375,515.0,False,פרטי
220-RM75051,575,789.0,True,פרטי
220-RM751X,533,731.0,True,פרטי
220-RM75262,449,616.0,True,פרטי
220-RM85052,619,850.0,True,פרטי
220-RM850E,399,548.0,False,פרטי
220-RM850X200,530,727.0,True,פרטי
220-RM85263,480,659.0,True,פרטי
CCPS-SAMA512,49,149.0,True,פרטי
CCPS-SAMA650,149,204.0,False,פרטי
GBN-16X-4354K,5550,6955.0,True,פרטי
GBN-16X-4354S,6450,8082.0,True,פרטי
GBN-16X-5354H,6999,8770.0,True,פרטי
GBN-16X-6565H,7999,10023.0,True,פרטי
GBN-AE16-73994,7350,9210.0,False,פרטי
GBN-G5-2354D,3750,4699.0,False,פרטי
GBN-G5-3313SD,3490,4373.0,True,פרטי
GBN-G5-3354D,3980,4987.0,False,פרטי
GBN-G6-3853SD,3999,5011.0,True,פרטי
GBN-G6X-42854D,3950,4950.0,False,פרטי
GBN-G6X-43854,4150,5200.0,True,פרטי
GBN-G7-2213D,3499,4384.0,True,פרטי
GBN-G7-3213SD,3699,4635.0,True,פרטי
LNN-315-35IV,1199,1502.0,True,פרטי
LNN-315-3D1,1125,1410.0,False,פרטי
LNN-315-CLIV8,1299,1628.0,False,פרטי
LNN-3SL16-0J,1840,2306.0,False,פרטי
LNN-3SL16-0Q,1920,2406.0,False,פרטי
LNN-3SL16-0T,2085,2613.0,False,פרטי
LNN-3SL-3U,1890,2368.0,False,פרטי
LNN-3SL-4J,1590,1992.0,False,פרטי
LNN-V14-24IV,1099,1377.0,False,פרטי
LNN-V14-3WIV,970,1215.0,False,פרטי
LNN-V14-42IV,1970,2469.0,True,פרטי
LNN-V14-66IV,1430,1792.0,True,פרטי
LNN-V14-79IV,1440,1804.0,False,פרטי
LNN-V14-7NIV,1499,1878.0,True,פרטי
LNN-V14-7SIV,2070,2594.0,True,פרטי
LNN-V14-GMIV,1079,1352.0,True,פרטי
LNN-V15-44IV,960,1203.0,True,פרטי
ASN-1401-076,1599,2004.0,True,פרטי
ASN-1401-179,1350,1692.0,False,פרטי
ASN-1401-180,1350,1692.0,False,פרטי
ASN-1404-005,890,1115.0,True,פרטי
ASN-1404-065,2399,3006.0,False,פרטי
ASN-1404-066,1740,2180.0,False,פרטי
ASN-1404-067,1699,2129.0,False,פרטי
ASN-1404-068,1399,1753.0,False,פרטי
ASN-1404-101,2180,2732.0,True,פרטי
ASN-1404-102,1699,2129.0,False,פרטי
ASN-1404-111,2199,2756.0,False,פרטי
ASN-1404-112,1699,2129.0,False,פרטי
ASN-1404-113,1599,2004.0,False,פרטי
ASN-1405-075,2499,3131.0,True,פרטי
ASN-1405-308,2999,3758.0,False,פרטי
ASN-1502-81352,1970,2469.0,False,פרטי
ASN-1502-8929,2299,2881.0,False,פרטי
ASN-1504-005,1840,2306.0,False,פרטי
ASN-1504-027,1580,1980.0,True,פרטי
ASN-1504-030,1199,1502.0,True,פרטי
ASN-1504-042,1520,1905.0,True,פרטי
ASN-1504-102,1150,1441.0,True,פרטי
ASN-1504-1121,1220,1529.0,True,פרטי
ASN-1504-131,935,1172.0,True,פרטי
ASN-1504-140,2850,3571.0,False,פרטי
ASN-1504-141,2280,2857.0,False,פרטי
ASN-1504-142,1890,2368.0,False,פרטי
ASN-1504-143,1540,1930.0,False,פרטי
ASN-1504-202,1255,1573.0,False,פרטי
ASN-1504-203,1690,2118.0,False,פרטי
ASN-1504-204,2150,2694.0,True,פרטי
ASN-1504-205,2380,2982.0,False,פרטי
ASN-1504-206,2260,2832.0,True,פרטי
ASN-1504-207,2150,2694.0,False,פרטי
ASN-1504-866,1255,1573.0,False,פרטי
ASN-1605-195,2999,3758.0,False,פרטי
ASN-1704-302,2550,3195.0,True,פרטי
ASN-1704-322,2210,2769.0,False,פרטי
ASN-3402-051,2950,3697.0,False,פרטי
ASN-3402-063,4290,5376.0,False,פרטי
ASN-3402-144,3199,4009.0,False,פרטי
ASN-3402-370,3299,4134.0,False,פרטי
ASN-3402-371,3370,4223.0,False,פרטי
ASN-3405-156,4750,5952.0,False,פרטי
ASN-3405-278,4800,6015.0,False,פרטי
ASN-3405-279,4555,5708.0,False,פרטי
ASN-3405-282,3750,4699.0,True,פרטי
ASN-3504-106,2399,3006.0,False,פרטי
ASN-3504-107,2790,3496.0,False,פרטי
ASN-3504-219,2130,2669.0,False,פרטי
ASN-3605-1305,3190,3997.0,False,פרטי
ASN-415-2005,1199,1502.0,True,פרטי
ASN-506-057,2870,3596.0,False,פרטי
ASN-506-059,2730,3421.0,False,פרטי
ASN-507-001,4590,5752.0,False,פרטי
ASN-507-043,4250,5326.0,False,פרטי
ASN-507-057,4150,5200.0,False,פרטי
ASN-507-060,4980,6240.0,False,פרטי
ASN-507-061,4980,6240.0,False,פרטי
ASN-507-065-2,4950,6203.0,False,פרטי
ASN-507-066,5150,6453.0,False,פרטי
ASN-507-077,5470,6854.0,False,פרטי
ASN-507-083,6160,7719.0,False,פרטי
ASN-507-085,4490,5626.0,False,פרטי
ASN-507-086,4490,5626.0,False,פרטי
ASN-507-105,3090,3872.0,False,פרטי
ASN-507-122,2980,3734.0,True,פרטי
ASN-507-131,4670,5852.0,False,פרטי
ASN-507-139,4150,5200.0,False,פרטי
ASN-507-150,3370,4223.0,False,פרטי
ASN-507-154,4290,5376.0,False,פרטי
ASN-515-450,765,959.0,True,פרטי
ASN-5304-003,3650,4574.0,False,פרטי
ASN-5304-072,3980,4987.0,False,פרטי
ASN-5304-308,3190,3997.0,True,פרטי
ASN-5304-310,4170,5225.0,False,פרטי
ASN-6500-135,3270,4098.0,False,פרטי
ASN-707-078,4550,5701.0,False,פרטי
ASN-707-131,4690,5877.0,False,פרטי
ASN-E1404-077,1099,1377.0,True,פרטי
ASN-E1504030,899,1127.0,True,פרטי
ASN-E1504170,899,1127.0,True,פרטי
DLN-3420-14869,2199,2756.0,True,פרטי
DLN-3420-6001,1799,2254.0,False,פרטי
DLN-3420-7001,2199,2756.0,False,פרטי
DLN-3510-3015,1299,1628.0,False,פרטי
DLN-3511-5034,1890,2368.0,False,פרטי
DLN-3520-14446,2199,2756.0,True,פרטי
DLN-3520-14448,1740,2180.0,True,פרטי
DLN-3520-14686,1469,1841.0,True,פרטי
DLN-3520-3009,1269,1590.0,False,פרטי
DLN-3530-14382,2900,3634.0,False,פרטי
HPN-15-2007,1099,1377.0,False,פרטי
HPN-240-136,1750,2193.0,False,פרטי
HPN-240-51280,1480,1855.0,True,פרטי
HPN-250-31202,1159,1452.0,True,פרטי
HPN-250-51200,1599,2004.0,True,פרטי
HPN-250-51216,1699,2129.0,True,פרטי
HPN-250-711165,1790,2243.0,False,פרטי
HPN-V16-374500,3999,5011.0,True,פרטי
HPN-V16-374601,4290,5376.0,True,פרטי
ASN-515-493,765,959.0,True,פרטי
ACN-EX-W3Y,149,213.0,True,פרטי
ACN-NT-W3Y,259,371.0,True,פרטי
ASN-UX-W3Y,380,544.0,False,פרטי
ASN-W3Y-GAM,435,623.0,True,פרטי
ASN-W3Y-LAP,249,357.0,True,פרטי
ASN-W3Y-PRO,249,357.0,True,פרטי
ASN-W3Y-VIVO,319,457.0,True,פרטי
ASN-W3Y-ZEN,420,601.0,False,פרטי
HPN-W3Y-200,235,337.0,True,פרטי
LNN-NB-W3Y,239,342.0,False,פרטי
LNN-YY-W3Y,285,408.0,True,פרטי
TIK133,26,40.0,True,פרטי
TIK140,26,40.0,True,פרטי
TIK140-2500,32,50.0,True,פרטי
TIK156,26,40.0,True,פרטי
TIK156BK,34,53.0,True,פרטי
TIK173,38,59.0,True,פרטי
TIK210,49,76.0,False,פרטי
TIK210G,49,76.0,False,פרטי
TIK-AS-4700,105,163.0,True,פרטי
TIK-AS-EOS2B,82,127.0,True,פרטי
TIK-AS-EOS2G,82,127.0,True,פרטי
TIK-AS-NER,47,73.0,True,פרטי
TIK-DL-15,63,98.0,True,פרטי
TIK-GAV-DL2,73,113.0,True,פרטי
TIK-GAV-DL4,113,175.0,True,פרטי
TIK-GAV-LN,58,90.0,True,פרטי
40AY0090IS,820,1272.0,True,פרטי
NT-WF13,44,68.0,True,פרטי
NT-WF14,54,84.0,True,פרטי
NT-WF15,110,171.0,True,פרטי
ST-U-2470,374,580.0,False,פרטי
ST-U-900,319,495.0,False,פרטי
SU-C06,139,216.0,True,פרטי
SU-C12,170,264.0,False,פרטי
SU-C13,210,326.0,True,פרטי
SU-C15,235,365.0,False,פרטי
SU-C20,325,504.0,False,פרטי
UDS-2H,349,541.0,True,פרטי
UDS-U3,315,489.0,False,פרטי
WP-HB401,99,154.0,False,פרטי
WP-HB422,53,82.0,True,פרטי
WP-HB439,195,303.0,True,פרטי
WP-HB489,232,360.0,False,פרטי
WP-HB703,269,417.0,True,פרטי
SLM-2730,419,570.0,False,פרטי
SLM-2740,519,706.0,False,פרטי
SLM-32165,685,932.0,False,פרטי
SLM-F270M,353,480.0,False,פרטי
SLM-F272P,379,516.0,True,פרטי
SLM-H2390P,272,370.0,True,פרטי
SLM-J2385,373,507.0,False,פרטי
SLM-J2396,399,543.0,False,פרטי
SAML24310,385,524.0,True,פרטי
SAML24320,711,967.0,True,פרטי
SAML27310,490,667.0,True,פרטי
SAML27320,899,1223.0,True,פרטי
SAML27360,609,829.0,True,פרטי
SAML27391R,649,883.0,False,פרטי
SAML27552EM,1040,1415.0,False,פרטי
SAML32320,1130,1537.0,False,פרטי
SAML32503,810,1102.0,False,פרטי
SAML32506,975,1326.0,False,פרטי
SAML32552,1299,1767.0,True,פרטי
SAML34550,1620,2204.0,True,פרטי
DLM-AW25230,1320,1796.0,False,פרטי
DLM-AW2723DF,2250,3061.0,False,פרטי
DLM-E2424HS,499,679.0,False,פרטי
DLM-G2422HS,675,918.0,False,פרטי
DLM-G2524H,870,1184.0,False,פרטי
DLM-G2722HS,690,939.0,False,פרטי
DLM-G2724D,999,1359.0,False,פרטי
DLM-P2422H,554,754.0,False,פרטי
DLM-P2423,619,842.0,False,פרטי
DLM-P2722H,650,884.0,False,פרטי
DLM-P2722HE,799,1087.0,False,פרטי
DLM-S2421H,469,638.0,False,פרטי
DLM-S2421HN,419,570.0,False,פרטי
DLM-S2421HS,499,679.0,False,פרטי
DLM-S2422HG,619,842.0,False,פרטי
DLM-S2522HG,770,1048.0,False,פרטי
DLM-S27210,775,1054.0,False,פרטי
DLM-S2721H,590,803.0,False,פרטי
DLM-S2721HN,540,735.0,False,פרטי
DLM-S3222DGM,1199,1631.0,False,פרטי
DLM-S3422DWG,1480,2014.0,False,פרטי
DLM-SE2422H,332,452.0,True,פרטי
DLM-SE2722H,399,543.0,True,פרטי
DLM-SE3223Q,999,1359.0,False,פרטי
DLM-U2722D,1099,1495.0,False,פרטי
GBM-2402,650,884.0,True,פרטי
GBM-2724,955,1299.0,True,פרטי
GBM-2726,760,1034.0,True,פרטי
GBM-2729,770,1048.0,False,פרטי
GBM-2744,1135,1544.0,True,פרטי
GBM-2747,1540,2095.0,True,פרטי
GBM-2790,1999,2720.0,False,פרטי
GBM-2800,1790,2435.0,True,פרטי
GBM-3202,1199,1631.0,True,פרטי
GBM-3228,2499,3400.0,True,פרטי
GBM-3240,1199,1631.0,True,פרטי
GBM-3403,1390,1891.0,True,פרטי
GBM-3408,2490,3388.0,True,פרטי
GBM-3420,1730,2354.0,True,פרטי
MAGC24VS,350,476.0,False,פרטי
MAG-G24IPS,299,407.0,False,פרטי
MAG-G27PS,389,529.0,False,פרטי
MAGV27IPS,389,529.0,False,פרטי
LNM-2440,329,448.0,True,פרטי
LNM-2740,440,599.0,True,פרטי
MAGTV42SFHD,740,1007.0,False,פרטי
MAGTV-4KQ43,985,1340.0,False,פרטי
MAGTV-4KQ50,1030,1401.0,False,פרטי
MAGTV-4KQ85,3799,5168.0,True,פרטי
MAGTV-55D23,1415,1925.0,True,פרטי
MAGTV-65D23,1820,2476.0,False,פרטי
MAGTV-75D23,2660,3619.0,True,פרטי
65009,39,82.0,True,פרטי
65024,52,109.0,True,פרטי
65026,49,103.0,True,פרטי
65033,85,178.0,True,פרטי
65038,80,168.0,True,פרטי
65058,100,210.0,True,פרטי
65059,165,346.0,False,פרטי
65075,104,218.0,True,פרטי
65077,165,346.0,False,פרטי
65085,55,85.0,True,פרטי
65150,178,374.0,True,פרטי
KY200-BT,48,74.0,True,פרטי
LOG-205,36,56.0,False,פרטי
LOG-230,235,365.0,True,פרטי
LOG-380W,127,197.0,False,פרטי
US-118,25,39.0,True,פרטי
LOG-213,185,287.0,False,פרטי
US-173,42,65.0,True,פרטי
US-2400,32,50.0,True,פרטי
US-715,44,68.0,False,פרטי
LOG-102,25,39.0,True,פרטי
US-275,13,20.0,True,פרטי
US-276,13,20.0,True,פרטי
LN-530-84,38,59.0,False,פרטי
LN-530-89,38,59.0,False,פרטי
LOG-152,126,195.0,False,פרטי
LOG-170,37,57.0,False,פרטי
LOG-170MG,37,57.0,False,פרטי
LOG-171,38,59.0,True,פרטי
LOG-171W,39,61.0,False,פרטי
LOG-720,137,213.0,False,פרטי
US-240,27,42.0,False,פרטי
US-7009B,29,45.0,True,פרטי
US-7009WG,29,45.0,True,פרטי
US-8008,29,45.0,True,פרטי
US-8200S,39,61.0,True,פרטי
CLM-KM3010,125,194.0,False,פרטי
CLM-KM3110,162,251.0,False,פרטי
LOG-122,59,92.0,True,פרטי
US-200KM,33,51.0,True,פרטי
ASKM-CW100,69,107.0,True,פרטי
ASKM-CW100A,69,107.0,False,פרטי
DLKM-3322W,89,138.0,True,פרטי
LOG-330,86,133.0,False,פרטי
LOG-407,92,143.0,True,פרטי
LOG-540MK,174,270.0,True,פרטי
US-8101,57,88.0,True,פרטי
CLM-MP511L,49,76.0,True,פרטי
CLM-MP511XL,65,101.0,False,פרטי
US-100,19,29.0,True,פרטי
US-260,39,61.0,True,פרטי
US-600H,49,76.0,True,פרטי
LOG-200,116,180.0,False,פרטי
LOG-207,164,254.0,False,פרטי
LOG-207W,176,273.0,False,פרטי
LOG-333,196,304.0,False,פרטי
LOG-517,53,82.0,False,פרטי
18042BK,110,171.0,True,פרטי
18048,125,194.0,True,פרטי
18049BK,83,129.0,True,פרטי
18049W,83,129.0,True,פרטי
18065,137,213.0,True,פרטי
18360,379,588.0,False,פרטי
US-129,32,50.0,False,פרטי
US-161,29,45.0,True,פרטי
US-280,32,50.0,False,פרטי
US-385BT,54,84.0,True,פרטי
E-MIC-50,39,61.0,False,פרטי
CLM-CH331,122,189.0,False,פרטי
LOG-340,86,133.0,True,פרטי
LOG-390,113,175.0,True,פרטי
LOG-703,41,64.0,True,פרטי
US-04S,29,45.0,True,פרטי
US-05A,43,67.0,False,פרטי
US-200,19,29.0,True,פרטי
US-220,43,67.0,True,פרטי
US-560,45,70.0,True,פרטי
US-600V,59,92.0,True,פרטי
US-610,45,70.0,True,פרטי
US-710,89,138.0,False,פרטי
NT-WF11,19,48.0,True,פרטי
USB34A,73,182.0,False,פרטי
USB34AS,48,120.0,True,פרטי
USB34P,37,92.0,True,פרטי
USB4A,28,70.0,True,פרטי
USB4P,18,45.0,True,פרטי
USB7A,39,98.0,False,פרטי
WP-HB436,65,162.0,True,פרטי
WP-HB437,54,135.0,True,פרטי
29004,11,17.0,True,פרטי
29350,78,121.0,False,פרטי
29355,98,152.0,False,פרטי
29360,107,166.0,False,פרטי
29081,9,32.0,True,פרטי
29081K,12,42.0,True,פרטי
29081W,26,91.0,False,פרטי
29082K,16,56.0,False,פרטי
29082W,37,130.0,False,פרטי
29083,22,77.0,True,פרטי
29083F,182,637.0,True,פרטי
29083K,36,126.0,False,פרטי
29085,13,46.0,True,פרטי
29085F,163,570.0,False,פרטי
29085K,21,74.0,True,פרטי
29101,14,49.0,True,פרטי
29109,39,136.0,False,פרטי
29109F,230,805.0,True,פרטי
29110,14,49.0,True,פרטי
29113F,269,942.0,True,פרטי
29115F,317,1110.0,True,פרטי
29115K,9,32.0,True,פרטי
29115W,21,74.0,True,פרטי
29212,25,39.0,True,פרטי
29224,17,60.0,True,פרטי
29230,32,112.0,True,פרטי
E-USB3-HDMI,86,301.0,False,פרטי
29102,9,22.0,False,פרטי
29103,22,55.0,True,פרטי
29105,17,42.0,False,פרטי
29107,39,98.0,True,פרטי
29216,14,22.0,True,פרטי
29221,41,64.0,True,פרטי
29120,20,70.0,True,פרטי
29123,22,77.0,False,פרטי
29125,35,122.0,True,פרטי
29202,18,28.0,True,פרטי
29204,25,39.0,False,פרטי
29206,21,33.0,True,פרטי
29207,18,63.0,True,פרטי
29208,43,150.0,True,פרטי
29210,16,25.0,True,פרטי
29222,18,63.0,True,פרטי
29245,48,168.0,True,פרטי
29249,97,340.0,False,פרטי
29035,9,14.0,True,פרטי
29150,48,74.0,True,פרטי
29555,83,129.0,False,פרטי
29008,8,12.0,False,פרטי
29026,28,43.0,True,פרטי
29071,17,42.0,False,פרטי
29072,17,42.0,False,פרטי
29073,9,22.0,True,פרטי
29087,14,35.0,True,פרטי
29104,14,35.0,False,פרטי
29108,15,38.0,False,פרטי
29214,18,28.0,True,פרטי
29020,8,16.0,True,פרטי
29021,11,22.0,False,פרטי
29022,8,16.0,True,פרטי
29023,10,20.0,True,פרטי
29024,29,58.0,True,פרטי
29325,103,215.0,False,פרטי
294110,22,46.0,True,פרטי
29418,19,40.0,True,פרטי
294310,31,65.0,True,פרטי
29438,29,61.0,True,פרטי
29460,22,46.0,True,פרטי
100126110,17,42.0,False,פרטי
29030,6,15.0,False,פרטי
29061,17,42.0,False,פרטי
29132,8,20.0,True,פרטי
29133,9,22.0,True,פרטי
29135,10,25.0,False,פרטי
29137,11,28.0,True,פרטי
29142,5,12.0,True,פרטי
29145,69,172.0,False,פרטי
29146,22,55.0,True,פרטי
29147,27,68.0,False,פרטי
29148,35,88.0,False,פרטי
29153,76,190.0,True,פרטי
29160,12,30.0,False,פרטי
29163,19,48.0,False,פרטי
29240,36,56.0,False,פרטי
29244,35,54.0,False,פרטי
29246,14,35.0,True,פרטי
29248,14,35.0,True,פרטי
29254,62,155.0,True,פרטי
29256,33,82.0,True,פרטי
29261,18,45.0,True,פרטי
29263,19,48.0,True,פרטי
95CBL10,49,122.0,False,פרטי
USBBT4,23,36.0,True,פרטי
USBBT5,37,57.0,False,פרטי
USBCR,19,48.0,True,פרטי
18502,138,214.0,True,פרטי
E-CAM-1080,73,113.0,True,פרטי
LNC-802,115,178.0,False,פרטי
LOG-105,134,208.0,True,פרטי
LOG-612,159,247.0,False,פרטי
LOG-919,217,337.0,False,פרטי
US-1000,59,92.0,True,פרטי
US-1002,111,172.0,True,פרטי
US-5400,105,163.0,True,פרטי
US-6000,89,138.0,True,פרטי
12862,93,144.0,True,פרטי
95GC-MPLR10,242,375.0,True,פרטי
USB3X4-PCIE,53,82.0,True,פרטי
CLM-NERGO3,159,247.0,False,פרטי
CLM-NPX150,169,262.0,False,פרטי
CLM-NU220,110,171.0,True,פרטי
926903,351,545.0,False,פרטי
926988,350,543.0,False,פרטי
926993,356,552.0,False,פרטי
29305,27,56.0,True,פרטי
29310,45,94.0,True,פרטי
29414,16,33.0,True,פרטי
29416,18,38.0,False,פרטי
29434,24,50.0,True,פרטי
29436,27,56.0,False,פרטי
41275,25,39.0,True,פרטי
CLM-S101,19,29.0,True,פרטי
41265,16,25.0,True,פרטי
926154,115,178.0,False,פרטי
CD-MF4,175,261.0,True,פרטי
DK-20-932,181,270.0,False,פרטי
916023,269,401.0,False,פרטי
916028,328,489.0,False,פרטי
916036,214,319.0,False,פרטי
916044,131,195.0,False,פרטי
916048,162,242.0,False,פרטי
916049,234,349.0,False,פרטי
CD-AX1500,144,215.0,True,פרטי
CD-LT400,185,276.0,True,פרטי
CD-LT500,224,334.0,True,פרטי
CD-LT500-OD,441,658.0,False,פרטי
CD-M1300-3,361,539.0,True,פרטי
CD-M1800-3,585,873.0,True,פרטי
CD-P5,1420,2118.0,True,פרטי
CD-WR1300E,106,158.0,True,פרטי
CD-WR3000,177,264.0,True,פרטי
CD-X6,177,264.0,True,פרטי
DK-20-1530,182,271.0,False,פרטי
DK-20-224,125,186.0,False,פרטי
DK-20-825,145,216.0,False,פרטי
DK-20-842,134,200.0,False,פרטי
DK-20-921,332,495.0,True,פרטי
DK-40-0101,77,115.0,True,פרטי
DK-40-5402,328,489.0,True,פרטי
TND-N301,55,82.0,False,פרטי
916150,499,744.0,False,פרטי
916102,30,45.0,False,פרטי
926104,35,52.0,False,פרטי
926609,286,427.0,False,פרטי
DK-10-1008A,28,42.0,True,פרטי
916101,93,139.0,False,פרטי
916103,58,87.0,True,פרטי
916107,310,462.0,False,פרטי
916108,419,625.0,False,פרטי
916111,815,1216.0,True,פרטי
916119,384,573.0,False,פרטי
926101,95,142.0,True,פרטי
CD-GS105D,36,54.0,True,פרטי
CD-GS108D,58,87.0,True,פרטי
CIS-105,133,198.0,True,פרטי
CIS-108,169,252.0,True,פרטי
CIS-116-2,488,728.0,True,פרטי
CIS-124-2,715,1067.0,True,פרטי
DK-11-1005A,55,82.0,False,פרטי
DK-11-1008A,73,109.0,True,פרטי
DK-11-1016D,212,316.0,False,פרטי
DK-11-1024C,283,422.0,False,פרטי
DK-11-1024D,264,394.0,True,פרטי
UCY-GS1016,229,342.0,False,פרטי
926611,280,418.0,False,פרטי
926613,292,436.0,False,פרטי
926614,155,231.0,False,פרטי
926617,1180,1760.0,False,פרטי
926626,1080,1611.0,False,פרטי
926627,1499,2236.0,False,פרטי
CIS-110P08,430,641.0,True,פרטי
CIS-110P16,709,1058.0,True,פרטי
CIS-220P24,1529,2281.0,False,פרטי
DK-13-88,380,567.0,False,פרטי
NG-GS728TPP,1800,2685.0,False,פרטי
TND-1105-463,135,201.0,False,פרטי
CIS-22016,640,955.0,False,פרטי
CIS-22024,738,1101.0,True,פרטי
CIS-22048,1475,2200.0,False,פרטי
CIS-25024,915,1365.0,False,פרטי
DK-12-110024,499,744.0,False,פרטי
DK-12-121052,1110,1656.0,False,פרטי
916117,76,113.0,False,פרטי
916094,101,151.0,False,פרטי
926093,114,170.0,True,פרטי
926094,74,110.0,False,פרטי
CD-M1200-2,195,291.0,True,פרטי
CD-M1200-3,285,425.0,True,פרטי
CD-RE1200,96,143.0,True,פרטי
CD-RE3000,175,261.0,True,פרטי
CIS-150AX,435,649.0,False,פרטי
